1.67E-01,1.43E-01,1.69E-01,1.47E-01,1.43E-01,1.33E-01,1.35E-01,1.34E-01,1.32E-01,1.39E-01,,1.44
2.71E-01,3.26E-02,4.57E-02,8.54E-03,5.34E-03,1.86E-03,4.64E-02,6.22E-03,3.28E-03,1.60E-03,,0.42
7.07E-03,5.47E-02,5.98E-03,1.14E-03,1.31E-03,2.52E-03,5.99E-02,6.45E-03,5.83E-01,4.19E-03,,0.73
1.37E-02,5.59E-02,5.65E-03,1.27E-03,1.10E-03,5.65E-01,4.49E-02,5.14E-03,2.01E-03,2.99E-03,,0.70
8.07E-03,1.81E-02,3.26E-03,1.53E-04,9.23E-04,9.79E-04,3.87E-02,5.12E-01,1.05E-03,3.29E-03,,0.59
5.93E-03,3.18E-02,2.58E-03,6.47E-04,1.57E-03,4.57E-03,3.63E-02,1.31E-02,5.47E-01,5.32E-03,,0.65
1.40E-01,2.55E-02,2.23E-02,8.55E-03,5.09E-03,4.57E-03,1.31E-02,1.04E-02,1.01E-02,8.20E-04,,0.24
6.66E-02,2.16E-02,5.20E-03,5.73E-01,1.32E-03,3.84E-03,1.08E-02,8.76E-03,7.50E-03,7.57E-04,,0.70
1.32E-01,1.04E-02,1.13E-02,5.77E-03,2.21E-03,2.31E-03,5.42E-03,8.06E-03,7.37E-03,1.71E-04,,0.19
1.30E-02,1.99E-02,2.63E-03,3.50E-03,5.49E-01,9.42E-03,2.07E-02,2.49E-02,1.65E-02,7.60E-03,,0.67
1.74E-02,3.69E-03,1.28E-03,1.10E-03,2.40E-03,2.27E-03,1.14E-02,2.02E-02,6.82E-03,5.50E-01,,0.62
1.99E-02,4.38E-01,5.55E-04,2.51E-03,1.49E-03,6.31E-03,6.13E-03,6.57E-03,9.71E-03,2.11E-03,,0.49
1.17E-01,1.66E-03,1.05E-03,1.41E-03,8.20E-04,6.18E-01,8.14E-04,3.43E-03,1.86E-03,2.45E-04,,0.75
6.98E-03,3.86E-01,9.76E-04,3.31E-03,4.03E-03,1.04E-02,9.29E-03,9.78E-03,1.12E-02,7.74E-03,,0.45
1.86E-01,1.58E-03,6.67E-04,9.95E-04,3.46E-04,2.06E-04,2.97E-06,8.97E-04,3.94E-04,9.84E-06,,0.19
1.71E-02,1.37E-02,1.92E-03,3.06E-03,7.64E-03,6.68E-03,5.05E-01,1.62E-02,8.11E-03,1.31E-02,,0.59
8.81E-02,1.27E-02,4.27E-03,7.57E-03,3.38E-03,4.20E-03,9.85E-04,2.25E-03,3.95E-03,6.51E-04,,0.13
2.28E-03,2.65E-01,4.90E-04,3.16E-03,5.53E-03,1.46E-02,1.36E-02,8.98E-03,1.23E-02,1.13E-02,,0.34
6.39E-04,6.29E-02,1.30E-05,3.21E-04,5.77E-01,5.63E-03,8.69E-03,4.24E-03,3.82E-03,6.13E-03,,0.67
3.86E-04,4.69E-02,3.54E-04,6.42E-01,1.23E-03,2.25E-03,5.39E-03,1.96E-03,1.26E-03,3.19E-03,,0.71
4.82E-04,5.08E-02,2.23E-04,1.31E-04,2.21E-03,5.62E-01,5.72E-03,1.85E-03,1.36E-03,3.13E-03,,0.63
5.61E-03,2.04E-01,2.05E-03,8.96E-03,1.40E-02,2.21E-02,1.66E-02,8.52E-03,1.30E-02,1.13E-02,,0.31
2.72E-02,2.57E-02,9.94E-04,4.55E-03,1.03E-02,9.16E-03,1.00E-02,5.17E-01,4.57E-03,6.88E-03,,0.62
8.43E-03,1.22E-02,5.39E-05,1.08E-03,5.30E-01,4.69E-03,7.04E-03,5.82E-03,8.90E-04,4.31E-03,,0.57
1.56E-04,4.57E-02,4.13E-04,4.06E-04,4.31E-03,5.08E-03,2.40E-03,2.37E-03,6.05E-01,1.15E-03,,0.67
2.44E-03,1.29E-02,6.52E-01,5.16E-04,7.40E-03,3.78E-03,3.36E-03,4.95E-03,8.42E-04,1.85E-03,,0.69
3.57E-03,1.31E-02,1.36E-04,1.31E-03,1.14E-02,5.28E-03,4.46E-03,7.41E-03,2.55E-03,5.57E-01,,0.61
9.53E-02,1.35E-02,7.83E-03,1.18E-02,2.38E-02,1.23E-02,8.59E-03,1.53E-02,1.10E-02,5.03E-01,,0.70
2.70E-04,3.80E-02,5.35E-05,1.50E-03,8.94E-03,6.55E-03,1.90E-03,3.93E-03,5.30E-01,4.91E-03,,0.60
1.11E-02,3.63E-04,2.51E-03,1.69E-03,4.59E-01,3.30E-03,5.99E-03,1.19E-02,4.49E-03,1.77E-02,,0.52
1.86E-06,8.68E-03,1.06E-05,2.34E-04,8.68E-03,2.33E-03,9.65E-04,2.38E-03,5.27E-01,7.45E-03,,0.56
3.41E-01,5.06E-05,2.89E-03,1.95E-03,1.81E-02,1.82E-03,1.86E-03,5.04E-03,6.84E-03,1.08E-02,,0.39
4.41E-04,1.12E-02,3.77E-04,8.28E-04,1.30E-02,5.49E-01,1.59E-03,2.69E-03,1.88E-02,9.39E-03,,0.61
1.05E-01,8.51E-05,7.61E-04,4.59E-04,4.12E-03,2.25E-04,2.29E-04,6.82E-09,1.99E-03,4.56E-04,,0.11
4.61E-02,2.15E-03,7.82E-03,6.40E-03,3.71E-02,1.11E-02,8.49E-03,1.40E-02,2.91E-02,4.08E-01,,0.57
1.85E-02,3.15E-05,1.12E-03,5.52E-04,1.75E-02,3.91E-03,1.82E-03,5.46E-01,1.38E-02,1.76E-02,,0.62
3.27E-02,7.64E-06,9.94E-04,4.64E-04,1.35E-02,3.28E-03,1.11E-03,5.36E-01,1.07E-02,1.75E-02,,0.62
1.03E-02,2.39E-03,1.39E-03,1.34E-03,4.67E-01,7.89E-03,2.40E-03,1.13E-02,1.96E-02,2.08E-02,,0.54
1.49E-02,5.83E-03,7.48E-04,1.39E-03,1.09E-02,5.07E-01,8.23E-04,8.55E-03,1.89E-02,1.17E-02,,0.58
1.45E-02,9.91E-04,8.85E-04,5.91E-01,1.66E-02,8.23E-03,1.18E-03,1.61E-02,1.35E-02,1.63E-02,,0.68
5.51E-03,3.73E-03,2.33E-05,2.89E-04,4.93E-03,7.46E-03,2.93E-05,3.70E-03,4.98E-01,3.26E-03,,0.53
1.17E-02,2.75E-04,6.10E-01,1.24E-03,1.22E-02,7.80E-03,4.09E-04,1.30E-02,9.26E-03,9.18E-03,,0.67
3.95E-02,7.69E-05,1.72E-03,1.87E-03,4.75E-01,5.55E-03,4.28E-04,1.46E-02,5.70E-03,8.46E-03,,0.55
1.73E-03,1.34E-06,4.86E-04,1.67E-04,4.36E-03,3.18E-03,6.73E-01,2.26E-03,5.90E-03,1.03E-03,,0.69
4.42E-03,2.66E-02,5.90E-01,4.46E-03,8.02E-03,1.92E-02,3.20E-04,2.53E-03,3.38E-02,1.95E-03,,0.69
1.12E-03,6.37E-05,7.75E-05,1.52E-05,4.90E-01,4.02E-03,7.53E-05,3.39E-03,6.96E-03,1.69E-03,,0.51
1.65E-03,1.10E-03,5.14E-03,3.74E-03,3.69E-02,1.01E-02,5.52E-01,1.33E-02,1.72E-02,8.97E-03,,0.65
1.12E-03,6.93E-04,4.54E-03,2.30E-03,3.52E-02,7.10E-03,5.46E-01,8.36E-03,1.08E-02,5.27E-03,,0.62
1.28E-04,1.56E-04,2.40E-03,6.25E-04,3.87E-01,4.14E-03,5.82E-03,4.82E-03,6.38E-03,2.86E-03,,0.41
1.76E-04,8.86E-04,2.07E-03,6.99E-04,3.57E-02,4.21E-03,6.83E-03,2.49E-03,8.05E-03,5.78E-01,,0.64
5.57E-03,2.03E-04,8.33E-03,2.96E-03,2.58E-01,3.64E-03,2.14E-02,1.49E-02,4.05E-03,1.24E-02,,0.33
7.51E-04,1.02E-05,5.52E-03,1.79E-03,9.17E-02,3.55E-03,1.89E-02,7.81E-03,4.09E-03,4.95E-01,,0.63
1.36E-02,5.52E-05,4.98E-01,4.20E-03,9.54E-02,4.17E-03,1.78E-02,8.94E-03,4.79E-03,1.56E-02,,0.66
8.61E-02,9.36E-04,1.40E-02,6.62E-03,2.60E-02,2.58E-03,1.86E-03,5.67E-04,2.41E-03,1.97E-03,,0.14
4.17E-04,6.36E-03,4.74E-03,5.83E-01,4.40E-02,5.33E-03,1.01E-02,9.38E-04,1.07E-02,1.08E-02,,0.68
9.27E-05,2.52E-04,7.81E-03,1.79E-03,2.96E-01,2.51E-03,1.34E-02,3.13E-03,2.86E-03,1.83E-02,,0.35
1.49E-02,6.28E-05,4.84E-01,3.83E-03,6.23E-02,1.95E-03,8.19E-03,2.68E-03,2.17E-03,1.40E-02,,0.59
8.28E-06,4.78E-03,8.63E-03,5.39E-01,4.35E-02,4.07E-03,7.41E-03,8.44E-04,7.76E-03,1.11E-02,,0.63
6.34E-04,3.96E-01,1.64E-02,1.67E-02,3.27E-02,1.31E-02,1.14E-02,1.92E-03,1.93E-02,1.18E-02,,0.52
1.57E-03,1.56E-02,1.67E-02,1.79E-02,3.30E-02,5.11E-01,8.15E-03,1.99E-03,1.31E-02,1.18E-02,,0.63
5.78E-05,2.67E-02,1.15E-02,4.55E-01,1.97E-02,9.36E-03,5.40E-03,5.91E-04,1.01E-02,6.61E-03,,0.55
1.07E-04,5.58E-03,5.17E-01,9.93E-03,1.29E-02,2.57E-03,1.11E-03,9.44E-06,9.83E-04,1.97E-03,,0.55
6.62E-04,2.78E-03,8.50E-03,1.12E-02,1.52E-02,2.27E-03,5.83E-01,1.78E-06,5.17E-04,2.81E-03,,0.63
7.58E-04,1.89E-02,2.06E-02,2.80E-02,1.61E-02,4.82E-01,7.63E-03,1.24E-03,5.54E-03,6.30E-03,,0.59
3.72E-02,1.50E-03,4.66E-01,1.16E-02,1.53E-03,2.16E-03,8.61E-05,4.84E-04,2.33E-06,3.57E-07,,0.52
5.55E-03,1.32E-02,2.75E-02,2.63E-02,5.81E-03,4.60E-01,4.96E-03,3.40E-04,3.32E-03,2.44E-03,,0.55
1.67E-04,4.11E-03,2.25E-02,1.57E-02,5.25E-03,1.57E-02,4.40E-03,4.93E-05,5.91E-01,1.90E-03,,0.66
1.81E-03,8.76E-04,1.85E-02,6.93E-03,6.02E-03,1.30E-02,4.07E-03,6.42E-07,2.39E-04,5.82E-01,,0.63
4.76E-04,1.21E-02,2.23E-02,4.42E-01,2.87E-03,3.71E-02,6.22E-03,2.05E-04,6.78E-03,3.64E-03,,0.53
6.56E-02,8.04E-04,5.93E-02,1.87E-02,1.51E-03,1.24E-02,4.67E-04,8.09E-05,1.25E-03,6.45E-04,,0.16
1.04E-02,1.92E-03,1.93E-02,1.56E-02,3.10E-04,1.61E-02,6.99E-04,1.29E-04,5.81E-01,7.62E-04,,0.65
7.58E-04,3.56E-01,2.40E-02,4.58E-02,4.85E-03,5.44E-02,1.31E-02,2.28E-03,2.54E-02,1.05E-02,,0.54
1.14E-04,2.05E-02,1.84E-02,3.19E-02,6.14E-03,3.83E-01,1.05E-02,1.89E-03,1.75E-02,1.13E-02,,0.50
2.81E-04,1.63E-06,1.10E-02,6.28E-03,1.01E-02,7.87E-03,4.39E-03,3.68E-04,1.32E-03,4.99E-01,,0.54
1.28E-04,2.88E-03,4.99E-01,1.18E-02,4.99E-03,1.83E-02,4.47E-03,4.76E-04,5.73E-03,1.15E-02,,0.56
2.17E-09,3.62E-01,1.29E-02,2.82E-02,2.57E-03,4.93E-02,7.59E-03,1.38E-03,2.38E-02,1.39E-02,,0.50
1.15E-03,3.51E-04,2.50E-02,7.08E-03,4.27E-01,1.03E-02,8.72E-03,3.54E-03,3.03E-03,3.05E-02,,0.52
2.24E-03,4.01E-04,2.64E-02,2.96E-03,3.67E-02,3.81E-03,6.47E-03,3.19E-03,6.53E-04,3.84E-01,,0.47
2.95E-05,3.46E-02,1.38E-02,1.36E-02,6.57E-03,2.73E-02,5.24E-01,1.40E-03,1.23E-02,2.09E-02,,0.65
4.03E-03,4.94E-04,2.59E-02,2.28E-03,3.29E-01,2.59E-03,8.52E-03,4.24E-03,5.08E-04,5.99E-02,,0.44
5.75E-04,1.29E-04,1.41E-02,1.23E-03,4.17E-02,2.06E-03,5.41E-03,5.83E-01,2.61E-04,4.24E-02,,0.69
3.13E-03,1.08E-03,1.44E-02,7.90E-04,6.42E-02,8.35E-04,5.38E-03,5.51E-01,6.32E-05,4.52E-02,,0.69
1.28E-03,6.38E-06,1.23E-02,1.60E-03,5.26E-02,2.32E-03,5.09E-01,7.67E-03,5.48E-04,3.56E-02,,0.62
1.72E-01,1.11E-03,8.30E-03,4.77E-06,5.19E-01,4.13E-06,4.63E-06,1.98E-04,5.79E-04,1.15E-03,,0.70
3.84E-04,4.76E-02,5.43E-01,5.16E-03,1.09E-03,1.38E-02,4.82E-03,4.58E-04,5.42E-03,2.73E-03,,0.62
2.71E-03,3.04E-05,7.28E-04,5.25E-05,1.28E-02,1.19E-04,3.87E-03,1.64E-03,6.61E-01,4.30E-03,,0.69
1.35E-03,2.06E-04,2.88E-03,6.36E-06,3.08E-02,2.24E-04,8.48E-03,5.16E-01,1.44E-06,8.08E-03,,0.57
8.88E-02,1.71E-03,4.98E-03,1.94E-04,8.03E-03,2.47E-04,6.38E-01,9.31E-04,5.41E-04,2.18E-05,,0.74
9.54E-07,5.04E-04,8.27E-03,6.47E-04,3.07E-01,6.59E-04,2.07E-02,3.79E-02,8.81E-04,1.55E-02,,0.39
5.19E-03,1.90E-05,3.87E-04,2.22E-04,7.02E-03,3.01E-05,4.96E-03,4.15E-03,6.36E-01,5.96E-04,,0.66
1.20E-03,7.43E-04,3.30E-03,4.79E-05,5.31E-02,1.02E-04,1.40E-02,4.12E-01,8.73E-04,5.73E-03,,0.49
1.50E-03,1.84E-03,3.87E-03,3.44E-06,4.97E-02,2.81E-05,5.13E-01,2.66E-02,2.66E-04,1.65E-03,,0.60
6.12E-04,3.29E-03,5.44E-03,1.45E-03,1.45E-02,5.55E-01,1.56E-02,1.97E-02,7.28E-03,2.95E-03,,0.63
5.89E-05,2.02E-05,7.62E-03,5.64E-01,4.95E-02,2.85E-03,3.17E-02,6.18E-02,8.60E-03,9.79E-03,,0.74
3.34E-04,8.64E-04,3.72E-03,9.79E-04,4.99E-02,1.04E-03,3.05E-02,3.07E-01,3.41E-03,6.41E-03,,0.40
3.10E-05,2.44E-04,5.97E-03,2.94E-03,3.23E-01,2.75E-03,3.72E-02,8.75E-02,4.99E-03,9.60E-03,,0.47
5.51E-05,5.65E-03,8.96E-03,4.77E-01,1.46E-02,1.37E-02,2.34E-02,4.26E-02,1.96E-02,6.91E-03,,0.61
2.88E-06,8.53E-03,7.28E-03,9.82E-03,1.17E-02,1.22E-02,1.73E-02,2.70E-02,4.75E-01,3.43E-03,,0.57
7.97E-04,1.65E-02,5.25E-03,1.39E-02,4.29E-03,1.58E-02,1.23E-02,4.46E-01,2.10E-02,2.50E-03,,0.54
1.64E-03,2.96E-02,3.35E-03,1.63E-02,1.18E-04,1.82E-02,5.80E-03,9.43E-03,3.99E-01,7.27E-04,,0.48
5.32E-04,3.39E-03,1.18E-03,5.04E-01,4.43E-04,4.91E-03,2.49E-03,1.12E-02,1.76E-02,6.41E-06,,0.55
8.57E-04,1.06E-02,2.52E-03,4.19E-01,5.67E-04,1.08E-02,4.41E-03,1.65E-02,4.32E-02,7.96E-04,,0.51
2.07E-03,6.63E-03,9.17E-04,3.96E-01,1.05E-04,6.35E-03,2.18E-03,1.20E-02,3.64E-02,1.38E-04,,0.46
4.12E-03,4.46E-03,5.17E-01,7.23E-02,4.50E-03,9.05E-03,6.64E-03,2.35E-02,3.64E-02,2.12E-03,,0.68
9.33E-05,6.83E-05,3.04E-03,4.30E-02,2.55E-02,1.86E-03,5.00E-01,5.17E-02,1.22E-02,2.73E-03,,0.64
1.19E-03,5.45E-01,2.39E-03,7.83E-02,8.13E-05,3.67E-03,2.24E-03,7.04E-03,2.34E-02,6.44E-05,,0.66
2.11E-03,9.36E-03,2.05E-03,2.61E-01,2.80E-04,3.36E-03,1.38E-03,2.48E-03,2.25E-02,1.05E-05,,0.30
3.07E-01,2.82E-03,1.95E-02,9.18E-02,5.81E-03,5.43E-03,9.16E-03,1.29E-02,1.56E-02,1.38E-03,,0.47
3.48E-02,1.88E-03,5.53E-01,4.86E-02,1.36E-03,9.53E-05,1.06E-06,2.82E-04,1.62E-03,2.27E-03,,0.64
1.00E-02,1.21E-03,2.98E-03,1.80E-02,5.81E-03,1.34E-04,5.51E-01,6.99E-03,8.39E-05,2.91E-04,,0.60
2.29E-04,1.58E-03,3.22E-03,2.17E-02,4.05E-01,9.28E-06,1.79E-02,3.09E-02,5.87E-04,6.84E-04,,0.48
7.55E-02,7.30E-04,8.48E-03,7.30E-03,2.67E-03,1.82E-04,5.50E-01,6.07E-04,2.54E-05,1.24E-03,,0.65
1.03E-01,8.84E-04,4.38E-01,2.16E-02,1.29E-04,2.48E-04,4.78E-03,8.21E-08,8.29E-04,9.22E-04,,0.57
2.03E-02,1.44E-03,1.78E-02,1.85E-02,3.26E-04,1.12E-05,3.00E-03,5.40E-04,6.11E-01,1.94E-03,,0.67
2.39E-03,1.21E-03,6.26E-03,3.28E-02,9.76E-04,9.29E-05,9.86E-03,8.77E-04,2.81E-03,6.59E-01,,0.72
1.91E-03,1.23E-03,3.61E-03,6.21E-03,2.92E-02,1.93E-04,2.90E-02,8.45E-03,3.22E-04,6.27E-01,,0.71
2.81E-03,1.39E-03,2.50E-03,2.02E-03,7.56E-03,8.04E-04,1.38E-02,5.93E-01,8.01E-06,1.66E-04,,0.62
4.75E-04,4.15E-01,2.84E-02,1.34E-02,5.95E-04,2.05E-03,4.16E-03,3.27E-04,8.20E-03,2.09E-04,,0.47
3.68E-03,1.72E-04,2.11E-03,1.33E-03,2.97E-03,5.47E-04,8.39E-03,5.80E-01,1.28E-04,3.15E-07,,0.60
6.87E-05,9.26E-06,5.28E-01,2.35E-04,9.92E-04,7.82E-04,5.77E-03,3.70E-04,3.77E-05,6.25E-04,,0.54
2.53E-01,4.55E-03,6.89E-02,2.81E-03,8.70E-03,1.91E-03,2.20E-02,6.79E-03,5.52E-03,1.23E-03,,0.37
9.66E-03,3.04E-03,3.39E-02,6.82E-03,1.05E-01,6.70E-03,2.91E-01,8.41E-02,9.79E-03,2.61E-02,,0.58
1.63E-01,3.18E-02,9.89E-02,8.92E-03,9.17E-03,4.85E-01,2.95E-02,1.04E-02,1.68E-02,4.54E-03,,0.86
6.88E-04,4.88E-02,2.61E-02,5.26E-01,2.17E-03,1.39E-03,7.18E-04,3.01E-05,5.17E-03,2.63E-04,,0.61
1.13E-01,2.00E-02,6.76E-02,4.77E-01,1.70E-03,9.70E-03,1.55E-02,4.74E-03,1.16E-02,1.90E-03,,0.72
9.12E-05,4.07E-02,4.38E-01,3.27E-02,2.06E-03,9.71E-03,1.53E-02,1.29E-02,1.47E-02,5.90E-03,,0.57
4.60E-01,4.78E-04,1.24E-02,1.83E-03,5.05E-05,3.58E-07,5.50E-03,1.30E-03,9.03E-06,1.49E-04,,0.48
4.80E-04,2.48E-04,4.65E-03,1.62E-03,6.89E-01,2.10E-04,1.03E-03,1.71E-05,3.36E-04,1.05E-03,,0.70
1.83E-03,9.09E-03,7.70E-03,4.52E-02,1.52E-03,6.00E-01,1.77E-04,2.99E-04,2.75E-03,9.75E-07,,0.67
5.25E-03,3.79E-03,1.90E-03,3.55E-10,1.31E-03,5.48E-04,5.27E-01,1.91E-03,1.45E-03,4.77E-04,,0.54
5.01E-04,5.03E-01,7.20E-03,3.15E-02,2.05E-03,2.54E-03,7.73E-05,3.75E-05,1.39E-03,2.38E-04,,0.55
4.05E-04,1.87E-03,2.82E-03,3.95E-03,3.75E-01,1.14E-04,5.43E-02,4.61E-02,1.60E-04,7.99E-03,,0.49
5.31E-04,1.19E-03,2.55E-03,4.19E-03,3.64E-01,2.23E-04,4.47E-02,3.31E-02,1.94E-04,6.24E-03,,0.46
9.27E-03,6.81E-03,7.89E-03,1.41E-02,7.22E-05,4.04E-03,1.30E-03,1.31E-04,6.04E-01,2.99E-04,,0.65
1.68E-04,8.01E-04,2.74E-03,4.07E-03,1.06E-01,5.34E-04,4.10E-02,2.80E-02,7.81E-04,5.09E-01,,0.69
2.85E-04,4.36E-01,3.43E-03,1.42E-02,3.67E-04,3.71E-03,2.39E-05,5.37E-04,2.52E-03,2.29E-04,,0.46
1.88E-01,4.41E-03,1.49E-02,9.35E-03,7.42E-03,7.21E-03,8.33E-03,1.58E-04,4.59E-03,5.34E-04,,0.24
4.50E-02,1.25E-03,4.03E-03,1.62E-03,9.07E-03,1.50E-03,5.22E-03,6.36E-01,8.62E-04,1.84E-04,,0.70
2.93E-02,6.19E-03,5.50E-01,2.62E-03,3.48E-03,1.93E-03,2.30E-03,7.20E-06,1.67E-03,1.50E-04,,0.60
1.78E-04,1.84E-05,3.19E-03,2.47E-03,1.10E-01,6.91E-04,4.22E-01,2.08E-02,1.91E-03,2.04E-02,,0.58
2.01E-03,6.85E-02,5.24E-03,1.99E-02,9.19E-05,4.75E-03,3.27E-04,5.78E-04,4.88E-01,2.08E-03,,0.59
7.50E-05,4.56E-02,2.53E-03,5.89E-01,2.64E-03,6.42E-04,4.05E-04,1.81E-03,2.39E-03,1.33E-03,,0.65
3.09E-04,4.09E-02,3.88E-03,5.09E-01,1.17E-03,1.54E-03,1.10E-06,3.60E-04,8.92E-03,9.16E-05,,0.57
2.15E-03,3.89E-02,6.68E-03,4.16E-02,3.43E-04,4.82E-03,1.86E-03,1.86E-03,4.03E-01,4.06E-03,,0.50
2.50E-03,4.12E-04,8.15E-04,2.51E-03,3.35E-02,3.75E-06,2.22E-02,7.90E-03,3.62E-03,5.04E-01,,0.58
3.28E-03,1.05E-02,1.83E-02,6.24E-02,1.71E-02,9.89E-03,1.89E-02,1.68E-02,5.80E-02,4.02E-01,,0.62
2.87E-01,3.88E-07,8.21E-03,6.21E-03,1.55E-03,5.93E-04,7.74E-03,2.12E-04,6.30E-03,1.42E-03,,0.32
8.29E-04,6.17E-04,3.29E-03,5.22E-03,3.68E-01,2.80E-04,3.01E-02,1.19E-02,8.61E-03,3.91E-02,,0.47
4.74E-04,1.26E-02,5.57E-03,5.47E-02,8.38E-04,4.07E-03,1.86E-03,2.26E-03,3.04E-01,2.29E-02,,0.41
1.60E-03,4.71E-01,2.87E-03,4.42E-02,2.01E-05,2.46E-03,2.45E-04,4.37E-04,7.78E-02,1.46E-02,,0.62
8.57E-02,6.25E-04,1.30E-02,1.17E-02,2.93E-03,2.31E-03,4.86E-03,3.33E-04,1.75E-02,4.20E-03,,0.14
2.12E-04,1.64E-02,2.83E-03,2.57E-02,9.15E-04,2.24E-03,6.69E-04,8.53E-04,2.86E-01,1.58E-02,,0.35
4.50E-05,1.55E-02,3.00E-03,2.23E-02,2.76E-03,2.46E-03,1.30E-03,1.85E-03,2.48E-01,2.06E-02,,0.32
2.72E-01,1.18E-03,7.06E-03,5.01E-03,1.60E-03,5.85E-01,2.00E-03,2.48E-05,2.94E-02,1.84E-03,,0.91
1.86E-03,1.17E-02,4.11E-04,7.20E-03,6.64E-04,5.94E-01,1.05E-04,2.02E-04,1.37E-01,8.81E-03,,0.76
1.54E-03,4.23E-01,7.01E-04,9.60E-03,1.35E-06,3.87E-03,2.80E-06,3.09E-05,1.64E-01,4.97E-03,,0.61
1.62E-03,4.05E-04,4.76E-05,2.08E-04,3.59E-02,3.14E-05,6.23E-03,5.68E-01,1.73E-02,1.70E-02,,0.65
1.55E-03,3.58E-01,9.31E-04,6.24E-03,9.73E-05,8.18E-03,7.87E-05,5.03E-04,9.96E-02,3.88E-03,,0.48
2.43E-03,5.23E-02,2.22E-04,4.04E-03,1.01E-07,5.17E-01,1.97E-05,4.45E-04,7.99E-02,2.91E-03,,0.66
1.68E-01,7.30E-03,2.97E-03,9.13E-04,1.15E-04,1.23E-02,3.82E-04,1.99E-05,9.12E-03,4.18E-05,,0.20
1.80E-03,8.18E-02,3.46E-04,4.46E-03,2.02E-05,1.85E-02,2.81E-05,1.01E-03,3.40E-01,2.44E-03,,0.45
6.02E-04,4.26E-04,1.75E-04,2.97E-04,2.61E-01,2.08E-03,2.07E-02,2.43E-02,2.04E-03,2.63E-02,,0.34
1.20E-03,1.03E-05,1.98E-04,9.81E-04,3.97E-02,1.27E-03,4.67E-03,8.11E-03,1.98E-03,5.07E-01,,0.56
5.76E-04,2.57E-01,2.37E-03,6.42E-03,1.41E-03,2.96E-02,7.77E-04,3.91E-03,5.68E-02,5.70E-03,,0.36
5.08E-04,1.03E-04,1.27E-04,1.23E-04,6.52E-02,3.31E-03,5.03E-01,1.25E-02,3.97E-03,2.28E-02,,0.61
2.18E-03,1.20E-01,1.20E-02,1.83E-02,4.45E-04,5.26E-02,3.10E-03,4.03E-03,6.38E-02,4.69E-03,,0.28
4.82E-04,3.28E-04,2.17E-05,8.16E-04,5.76E-02,1.03E-03,4.67E-01,8.50E-03,8.78E-04,2.04E-02,,0.56
1.79E-03,8.39E-02,1.35E-05,2.59E-04,6.63E-06,7.81E-03,3.16E-04,2.26E-04,4.31E-01,2.52E-03,,0.53
